Hotel,IsCanceled,LeadTime,ArrivalDateMonth,ArrivalDateDayOfMonth,StaysInWeekendNights,StaysInWeekNights,Adults,Children,Babies,Meal,Country,MarketSegment,IsRepeatedGuest,PreviousCancellations,PreviousBookingsNotCanceled,ReservedRoomType,BookingChanges,DepositType,DaysInWaitingList,CustomerType,ADR,RequiredCarParkingSpaces,TotalOfSpecialRequests
47217,City Hotel,0,122,4,15,0,2,2,0.0,0,BB,PRT,Offline TA/TO,0,0,0,A,0,No Deposit,56,Transient-Party,85.0,0,0
47219,City Hotel,0,122,4,15,0,2,2,0.0,0,BB,PRT,Offline TA/TO,0,0,0,A,0,No Deposit,56,Transient-Party,85.0,0,0
47224,City Hotel,0,122,4,15,0,2,2,0.0,0,BB,PRT,Offline TA/TO,0,0,0,A,1,No Deposit,56,Transient-Party,85.0,0,0
47225,City Hotel,0,122,4,15,0,2,2,0.0,0,BB,PRT,Offline TA/TO,0,0,0,A,0,No Deposit,56,Transient-Party,85.0,0,0
47226,City Hotel,0,122,4,15,0,2,2,0.0,0,BB,PRT,Offline TA/TO,0,0,0,A,0,No Deposit,56,Transient-Party,85.0,0,0
47229,City Hotel,0,122,4,15,0,2,2,0.0,0,BB,PRT,Offline TA/TO,0,0,0,A,0,No Deposit,56,Transient-Party,85.0,0,0
47230,City Hotel,0,122,4,15,0,2,2,0.0,0,BB,PRT,Offline TA/TO,0,0,0,A,0,No Deposit,56,Transient-Party,85.0,0,0
47233,City Hotel,0,122,4,15,0,2,2,0.0,0,BB,PRT,Offline TA/TO,0,0,0,A,0,No Deposit,56,Transient-Party,94.0,0,0
47237,City Hotel,0,122,4,15,0,2,2,0.0,0,BB,PRT,Offline TA/TO,0,0,0,A,0,No Deposit,56,Transient-Party,85.0,0,0
47238,City Hotel,0,122,4,15,0,2,2,0.0,0,BB,PRT,Offline TA/TO,0,0,0,A,0,No Deposit,56,Transient-Party,85.0,0,0
47704,City Hotel,0,169,4,22,2,2,1,0.0,0,BB,PRT,Offline TA/TO,0,0,0,A,1,No Deposit,48,Transient-Party,63.5,0,0
47705,City Hotel,0,169,4,22,2,2,1,0.0,0,BB,RUS,Offline TA/TO,0,0,0,A,1,No Deposit,48,Transient-Party,63.5,0,0
47706,City Hotel,0,169,4,22,2,2,1,0.0,0,BB,KAZ,Offline TA/TO,0,0,0,A,1,No Deposit,48,Transient-Party,63.5,0,0
47707,City Hotel,0,170,4,23,2,1,2,0.0,0,BB,RUS,Offline TA/TO,0,0,0,A,1,No Deposit,48,Transient-Party,70.0,0,1
47708,City Hotel,0,168,4,21,2,3,2,0.0,0,BB,LVA,Offline TA/TO,0,0,0,A,1,No Deposit,48,Transient-Party,81.2,0,1
47709,City Hotel,0,168,4,21,2,3,2,0.0,0,BB,USA,Offline TA/TO,0,0,0,A,1,No Deposit,48,Transient-Party,81.2,0,1
47710,City Hotel,0,169,4,22,2,2,1,0.0,0,BB,RUS,Offline TA/TO,0,0,0,A,1,No Deposit,48,Transient-Party,63.5,0,0
47711,City Hotel,0,169,4,22,2,2,2,0.0,0,BB,CN,Offline TA/TO,0,0,0,A,0,No Deposit,48,Transient-Party,77.0,0,1
47712,City Hotel,0,169,4,22,2,2,2,0.0,0,BB,RUS,Offline TA/TO,0,0,0,A,0,No Deposit,48,Transient-Party,77.0,0,1
49085,City Hotel,0,5,5,15,2,1,2,0.0,0,HB,FRA,Offline TA/TO,0,0,0,A,0,No Deposit,1,Transient,125.0,0,0
49201,City Hotel,0,76,5,17,0,2,1,0.0,0,BB,GBR,Corporate,0,0,0,A,0,No Deposit,12,Transient-Party,130.0,0,0
49320,City Hotel,0,198,5,20,0,1,2,0.0,0,BB,PRT,Groups,0,0,0,A,0,No Deposit,98,Transient-Party,65.0,0,0
49321,City Hotel,0,198,5,20,0,1,2,0.0,0,BB,PRT,Groups,0,0,0,A,0,No Deposit,98,Transient-Party,65.0,0,0
49322,City Hotel,0,198,5,20,0,1,2,0.0,0,BB,PRT,Groups,0,0,0,A,0,No Deposit,98,Transient-Party,65.0,0,0
49324,City Hotel,0,198,5,20,0,1,2,0.0,0,BB,PRT,Groups,0,0,0,A,0,No Deposit,98,Transient-Party,65.0,0,0
49326,City Hotel,0,198,5,20,0,1,2,0.0,0,BB,PRT,Groups,0,0,0,A,0,No Deposit,98,Transient-Party,65.0,0,0
49327,City Hotel,0,198,5,20,0,1,2,0.0,0,BB,PRT,Groups,0,0,0,A,0,No Deposit,98,Transient-Party,65.0,0,0
49328,City Hotel,0,198,5,20,0,1,2,0.0,0,BB,PRT,Groups,0,0,0,A,0,No Deposit,98,Transient-Party,65.0,0,0
49329,City Hotel,0,198,5,20,0,1,2,0.0,0,BB,PRT,Groups,0,0,0,A,0,No Deposit,98,Transient-Party,65.0,0,0
49331,City Hotel,0,198,5,20,0,1,2,0.0,0,BB,PRT,Groups,0,0,0,A,0,No Deposit,98,Transient-Party,65.0,0,0
49332,City Hotel,0,198,5,20,0,1,2,0.0,0,BB,PRT,Groups,0,0,0,A,0,No Deposit,98,Transient-Party,65.0,0,0
49333,City Hotel,0,198,5,20,0,1,2,0.0,0,BB,PRT,Groups,0,0,0,A,0,No Deposit,98,Transient-Party,65.0,0,0
49334,City Hotel,0,198,5,20,0,1,2,0.0,0,BB,PRT,Groups,0,0,0,A,0,No Deposit,98,Transient-Party,65.0,0,0
49335,City Hotel,0,198,5,20,0,1,2,0.0,0,BB,PRT,Groups,0,0,0,A,0,No Deposit,98,Transient-Party,65.0,0,0
49337,City Hotel,0,198,5,20,0,1,2,0.0,0,BB,PRT,Groups,0,0,0,A,0,No Deposit,98,Transient-Party,65.0,0,0
49338,City Hotel,0,198,5,20,0,1,2,0.0,0,BB,PRT,Groups,0,0,0,A,0,No Deposit,98,Transient-Party,65.0,0,0
49339,City Hotel,0,198,5,20,0,1,2,0.0,0,BB,PRT,Groups,0,0,0,A,0,No Deposit,98,Transient-Party,65.0,0,0
49340,City Hotel,0,198,5,20,0,1,2,0.0,0,BB,PRT,Groups,0,0,0,A,0,No Deposit,98,Transient-Party,65.0,0,0
49341,City Hotel,0,198,5,20,0,1,2,0.0,0,BB,PRT,Groups,0,0,0,A,0,No Deposit,98,Transient-Party,65.0,0,0
49342,City Hotel,0,198,5,20,0,1,2,0.0,0,BB,PRT,Groups,0,0,0,A,0,No Deposit,98,Transient-Party,65.0,0,0
49343,City Hotel,0,198,5,20,0,1,2,0.0,0,BB,PRT,Groups,0,0,0,A,0,No Deposit,98,Transient-Party,65.0,0,0
49344,City Hotel,0,198,5,20,0,1,2,0.0,0,BB,PRT,Groups,0,0,0,A,0,No Deposit,98,Transient-Party,65.0,0,0
49345,City Hotel,0,198,5,20,0,1,2,0.0,0,BB,CHE,Groups,0,0,0,A,0,No Deposit,98,Transient-Party,65.0,0,1
49346,City Hotel,0,198,5,20,0,1,2,0.0,0,BB,PRT,Groups,0,0,0,A,0,No Deposit,98,Transient-Party,65.0,0,0
49347,City Hotel,0,198,5,20,0,1,2,0.0,0,BB,PRT,Groups,0,0,0,A,0,No Deposit,98,Transient-Party,65.0,0,0
49349,City Hotel,0,198,5,20,0,1,1,0.0,0,BB,PRT,Groups,0,0,0,A,1,No Deposit,98,Transient-Party,57.5,0,0
49350,City Hotel,0,198,5,20,0,1,2,0.0,0,BB,PRT,Groups,0,0,0,A,0,No Deposit,98,Transient-Party,65.0,0,0
49733,City Hotel,0,6,5,24,0,2,2,0.0,0,BB,CRI,Corporate,0,0,0,A,0,No Deposit,1,Transient-Party,110.0,0,1
49900,City Hotel,0,81,5,30,1,0,1,0.0,0,BB,BRA,Groups,0,0,0,A,1,No Deposit,25,Transient-Party,120.0,0,0
50001,City Hotel,0,81,5,30,1,1,1,0.0,0,BB,DEU,Groups,0,0,0,A,1,No Deposit,25,Transient-Party,120.0,0,0
50583,City Hotel,0,18,6,8,0,1,2,0.0,0,BB,TUR,Groups,0,0,0,A,0,Non Refund,2,Transient-Party,92.65,0,0
50631,City Hotel,0,130,6,6,1,3,1,0.0,0,BB,HRV,Offline TA/TO,0,0,0,A,1,No Deposit,12,Transient-Party,110.0,0,0
51637,City Hotel,0,235,6,24,0,2,2,0.0,0,BB,FRA,Groups,0,0,0,A,0,No Deposit,61,Transient,65.0,0,1
51641,City Hotel,0,235,6,24,0,2,2,0.0,0,BB,FRA,Groups,0,0,0,A,0,No Deposit,61,Transient-Party,65.0,0,1
51643,City Hotel,0,235,6,24,0,2,2,0.0,0,BB,FRA,Groups,0,0,0,A,0,No Deposit,61,Transient-Party,65.0,0,1
51659,City Hotel,0,235,6,24,0,2,2,0.0,0,BB,FRA,Groups,0,0,0,A,0,No Deposit,61,Transient-Party,65.0,0,1
51663,City Hotel,0,235,6,24,0,2,2,0.0,0,BB,FRA,Groups,0,0,0,A,0,No Deposit,61,Transient-Party,65.0,0,1
51669,City Hotel,0,235,6,24,0,2,1,0.0,0,BB,FRA,Groups,0,0,0,A,1,No Deposit,61,Transient-Party,57.5,0,0
51682,City Hotel,0,235,6,24,0,2,2,0.0,0,BB,FRA,Groups,0,0,0,A,0,No Deposit,61,Transient-Party,65.0,0,1
51694,City Hotel,0,235,6,24,0,2,2,0.0,0,BB,PRT,Groups,0,0,0,A,0,No Deposit,61,Transient-Party,65.0,0,1
51697,City Hotel,0,235,6,24,0,2,2,0.0,0,BB,FRA,Groups,0,0,0,A,0,No Deposit,61,Transient-Party,65.0,0,1
51698,City Hotel,0,235,6,24,0,2,2,0.0,0,BB,FRA,Groups,0,0,0,A,0,No Deposit,61,Transient-Party,65.0,0,1
51699,City Hotel,0,235,6,24,0,2,2,0.0,0,BB,FRA,Groups,0,0,0,A,0,No Deposit,61,Transient-Party,65.0,0,1
51700,City Hotel,0,235,6,24,0,2,2,0.0,0,BB,FRA,Groups,0,0,0,A,0,No Deposit,61,Transient-Party,65.0,0,1
51703,City Hotel,0,235,6,24,0,2,2,0.0,0,BB,FRA,Groups,0,0,0,A,0,No Deposit,61,Transient-Party,65.0,0,1
51796,City Hotel,0,235,6,24,0,2,2,0.0,0,BB,FRA,Groups,0,0,0,A,0,No Deposit,61,Transient-Party,65.0,0,1
51805,City Hotel,0,235,6,24,0,2,2,0.0,0,BB,FRA,Groups,0,0,0,A,0,No Deposit,61,Transient-Party,65.0,0,1
53212,City Hotel,0,59,7,18,1,1,1,0.0,0,BB,PRT,Offline TA/TO,0,0,0,A,1,No Deposit,27,Transient-Party,85.0,0,0
53524,City Hotel,0,226,7,22,0,2,1,0.0,0,BB,USA,Groups,0,0,0,A,0,No Deposit,96,Transient-Party,64.25,0,0
53526,City Hotel,0,226,7,22,0,2,2,0.0,0,BB,USA,Groups,0,0,0,A,0,No Deposit,96,Transient-Party,76.5,0,1
53527,City Hotel,0,226,7,22,0,2,2,0.0,0,BB,USA,Groups,0,0,0,A,0,No Deposit,96,Transient-Party,76.5,0,1
53530,City Hotel,0,226,7,22,0,2,2,0.0,0,BB,USA,Groups,0,0,0,A,0,No Deposit,96,Transient-Party,76.5,0,1
53531,City Hotel,0,226,7,22,0,2,2,0.0,0,BB,USA,Groups,0,0,0,A,0,No Deposit,96,Transient-Party,76.5,0,1
53533,City Hotel,0,226,7,22,0,2,2,0.0,0,BB,USA,Groups,0,0,0,A,0,No Deposit,96,Transient-Party,76.5,0,1
53534,City Hotel,0,226,7,22,0,2,2,0.0,0,BB,USA,Groups,0,0,0,A,0,No Deposit,96,Transient-Party,76.5,0,1
53535,City Hotel,0,226,7,22,0,2,1,0.0,0,BB,USA,Groups,0,0,0,A,0,No Deposit,96,Transient-Party,64.25,0,0
53536,City Hotel,0,226,7,22,0,2,1,0.0,0,BB,USA,Groups,0,0,0,A,0,No Deposit,96,Transient-Party,64.25,0,0
53538,City Hotel,0,226,7,22,0,2,1,0.0,0,BB,USA,Groups,0,0,0,A,0,No Deposit,96,Transient-Party,64.25,0,0
53540,City Hotel,0,226,7,22,0,2,2,0.0,0,BB,USA,Groups,0,0,0,A,0,No Deposit,96,Transient-Party,76.5,0,1
53542,City Hotel,0,226,7,22,0,2,2,0.0,0,BB,PRT,Groups,0,0,0,A,0,No Deposit,96,Transient-Party,76.5,0,1
53543,City Hotel,0,226,7,22,0,2,2,0.0,0,BB,PRT,Groups,0,0,0,A,0,No Deposit,96,Transient-Party,76.5,0,1
53544,City Hotel,0,226,7,22,0,2,2,0.0,0,BB,USA,Groups,0,0,0,A,0,No Deposit,96,Transient-Party,76.5,0,1
53545,City Hotel,0,226,7,22,0,2,2,0.0,0,BB,USA,Groups,0,0,0,A,0,No Deposit,96,Transient-Party,76.5,0,1
53546,City Hotel,0,226,7,22,0,2,2,0.0,0,BB,USA,Groups,0,0,0,A,0,No Deposit,96,Transient-Party,76.5,0,1
53547,City Hotel,0,226,7,22,0,2,2,0.0,0,BB,USA,Groups,0,0,0,A,0,No Deposit,96,Transient-Party,76.5,0,1
53548,City Hotel,0,226,7,22,0,2,2,0.0,0,BB,USA,Groups,0,0,0,A,0,No Deposit,96,Transient-Party,76.5,0,1
53553,City Hotel,0,226,7,22,0,2,2,0.0,0,BB,USA,Groups,0,0,0,A,0,No Deposit,96,Transient-Party,76.5,0,1
53559,City Hotel,0,226,7,22,0,2,2,0.0,0,BB,USA,Groups,0,0,0,A,0,No Deposit,96,Transient-Party,76.5,0,1
53563,City Hotel,0,226,7,22,0,2,1,0.0,0,BB,USA,Groups,0,0,0,A,0,No Deposit,96,Transient-Party,64.25,0,0
53572,City Hotel,0,226,7,22,0,2,2,0.0,0,BB,USA,Groups,0,0,0,A,0,No Deposit,96,Transient-Party,76.5,0,1
53573,City Hotel,0,226,7,22,0,2,2,0.0,0,BB,USA,Groups,0,0,0,A,0,No Deposit,96,Transient-Party,76.5,0,1
53575,City Hotel,0,226,7,22,0,2,1,0.0,0,BB,USA,Groups,0,0,0,A,0,No Deposit,96,Transient-Party,64.25,0,0
53576,City Hotel,0,226,7,22,0,2,2,0.0,0,BB,USA,Groups,0,0,0,A,0,No Deposit,96,Transient-Party,76.5,0,1
53718,City Hotel,0,67,7,26,0,1,1,0.0,0,HB,PRT,Offline TA/TO,0,0,0,A,1,No Deposit,27,Transient-Party,95.0,0,0
54896,City Hotel,0,221,8,12,0,1,1,0.0,0,HB,DEU,Offline TA/TO,0,0,0,A,1,No Deposit,147,Transient-Party,73.0,0,0
54897,City Hotel,0,221,8,12,0,1,2,0.0,0,HB,DEU,Offline TA/TO,0,0,0,A,0,No Deposit,147,Transient-Party,96.0,0,1
54898,City Hotel,0,221,8,12,0,1,1,0.0,0,HB,DEU,Offline TA/TO,0,0,0,A,0,No Deposit,147,Transient-Party,73.0,0,0
54899,City Hotel,0,221,8,12,0,1,1,0.0,0,HB,USA,Offline TA/TO,0,0,0,A,0,No Deposit,147,Transient-Party,73.0,0,0
54900,City Hotel,0,221,8,12,0,1,1,0.0,0,HB,DEU,Offline TA/TO,0,0,0,A,0,No Deposit,147,Transient-Party,73.0,0,0
54901,City Hotel,0,221,8,12,0,1,1,0.0,0,HB,DEU,Offline TA/TO,0,0,0,A,0,No Deposit,147,Transient-Party,73.0,0,0
54902,City Hotel,0,221,8,12,0,1,1,0.0,0,HB,DEU,Offline TA/TO,0,0,0,A,0,No Deposit,147,Transient-Party,73.0,0,0
54903,City Hotel,0,221,8,12,0,1,1,0.0,0,HB,DEU,Offline TA/TO,0,0,0,A,1,No Deposit,147,Transient-Party,73.0,0,0
54904,City Hotel,0,221,8,12,0,1,1,0.0,0,HB,PRT,Offline TA/TO,0,0,0,A,0,No Deposit,147,Transient-Party,73.0,0,0
54905,City Hotel,0,221,8,12,0,1,1,0.0,0,HB,PRT,Offline TA/TO,0,0,0,A,0,No Deposit,147,Transient-Party,73.0,0,0
54906,City Hotel,0,221,8,12,0,1,2,0.0,0,HB,DEU,Offline TA/TO,0,0,0,A,0,No Deposit,147,Transient-Party,96.0,0,1
54908,City Hotel,0,221,8,12,0,1,1,0.0,0,HB,DEU,Offline TA/TO,0,0,0,A,1,No Deposit,147,Transient-Party,73.0,0,0
54909,City Hotel,0,221,8,12,0,1,1,0.0,0,HB,DEU,Offline TA/TO,0,0,0,A,0,No Deposit,147,Transient-Party,73.0,0,0
54910,City Hotel,0,221,8,12,0,1,1,0.0,0,HB,DEU,Offline TA/TO,0,0,0,A,0,No Deposit,147,Transient-Party,73.0,0,0
54911,City Hotel,0,221,8,12,0,1,1,0.0,0,HB,DEU,Offline TA/TO,0,0,0,A,1,No Deposit,147,Transient-Party,73.0,0,0
54912,City Hotel,0,221,8,12,0,1,2,0.0,0,HB,DEU,Offline TA/TO,0,0,0,A,0,No Deposit,147,Transient-Party,96.0,0,1
54913,City Hotel,0,221,8,12,0,1,1,0.0,0,HB,DEU,Offline TA/TO,0,0,0,A,0,No Deposit,147,Transient-Party,73.0,0,0
54914,City Hotel,0,221,8,12,0,1,2,0.0,0,HB,DEU,Offline TA/TO,0,0,0,A,0,No Deposit,147,Transient-Party,96.0,0,1
54916,City Hotel,0,221,8,12,0,1,2,0.0,0,HB,DEU,Offline TA/TO,0,0,0,A,0,No Deposit,147,Transient-Party,96.0,0,1
54917,City Hotel,0,221,8,12,0,1,1,0.0,0,HB,DEU,Offline TA/TO,0,0,0,A,1,No Deposit,147,Transient-Party,73.0,0,0
54918,City Hotel,0,221,8,12,0,1,2,0.0,0,HB,DEU,Offline TA/TO,0,0,0,A,0,No Deposit,147,Transient-Party,48.0,0,1
55966,City Hotel,0,192,8,25,0,3,2,0.0,0,BB,CZE,Offline TA/TO,0,0,0,A,1,No Deposit,49,Transient-Party,100.0,0,0
56001,City Hotel,0,192,8,25,0,3,2,0.0,0,BB,CZE,Offline TA/TO,0,0,0,A,0,No Deposit,49,Transient-Party,100.0,0,0
57430,City Hotel,0,286,9,16,0,2,2,0.0,0,HB,ITA,Offline TA/TO,0,0,0,A,1,No Deposit,44,Transient-Party,117.0,0,0
57431,City Hotel,0,291,9,21,0,1,2,0.0,0,HB,ITA,Offline TA/TO,0,0,1,A,0,No Deposit,44,Transient-Party,117.0,0,0
57464,City Hotel,0,286,9,16,0,2,1,0.0,0,HB,ITA,Offline TA/TO,0,0,0,A,1,No Deposit,44,Transient-Party,91.0,0,0
57465,City Hotel,0,291,9,21,0,1,1,0.0,0,HB,ITA,Offline TA/TO,0,0,1,A,1,No Deposit,44,Transient-Party,91.0,0,0
57467,City Hotel,0,286,9,16,0,2,2,0.0,0,HB,ITA,Offline TA/TO,0,0,0,A,0,No Deposit,44,Transient-Party,117.0,0,1
57468,City Hotel,0,291,9,21,0,1,2,0.0,0,HB,ITA,Offline TA/TO,0,0,1,A,0,No Deposit,44,Transient-Party,117.0,0,1
57474,City Hotel,0,286,9,16,0,2,2,0.0,0,HB,ITA,Offline TA/TO,0,0,0,A,0,No Deposit,44,Transient-Party,117.0,0,1
57475,City Hotel,0,291,9,21,0,1,2,0.0,0,HB,ITA,Offline TA/TO,0,0,1,A,0,No Deposit,44,Transient-Party,117.0,0,1
57476,City Hotel,0,286,9,16,0,2,2,0.0,0,HB,ITA,Offline TA/TO,0,0,0,A,0,No Deposit,44,Transient-Party,58.5,0,0
57477,City Hotel,0,291,9,21,0,1,2,0.0,0,HB,ITA,Offline TA/TO,0,0,1,A,0,No Deposit,44,Transient-Party,58.5,0,0
57482,City Hotel,0,286,9,16,0,2,2,0.0,0,HB,ITA,Offline TA/TO,0,0,0,A,0,No Deposit,44,Transient-Party,117.0,0,0
57483,City Hotel,0,291,9,21,0,1,2,0.0,0,HB,ITA,Offline TA/TO,0,0,1,A,0,No Deposit,44,Transient-Party,117.0,0,0
57490,City Hotel,0,286,9,16,0,2,2,0.0,0,HB,ITA,Offline TA/TO,0,0,0,A,0,No Deposit,44,Transient-Party,117.0,0,1
57491,City Hotel,0,291,9,21,0,1,2,0.0,0,HB,ITA,Offline TA/TO,0,0,1,A,0,No Deposit,44,Transient-Party,117.0,0,1
57492,City Hotel,0,286,9,16,0,2,2,0.0,0,HB,ITA,Offline TA/TO,0,0,0,A,0,No Deposit,44,Transient-Party,117.0,0,0
57493,City Hotel,0,291,9,21,0,1,2,0.0,0,HB,ITA,Offline TA/TO,0,0,1,A,0,No Deposit,44,Transient-Party,117.0,0,0
57494,City Hotel,0,286,9,16,0,2,2,0.0,0,HB,ITA,Offline TA/TO,0,0,0,A,0,No Deposit,44,Transient-Party,117.0,0,0
57495,City Hotel,0,291,9,21,0,1,2,0.0,0,HB,ITA,Offline TA/TO,0,0,1,A,0,No Deposit,44,Transient-Party,117.0,0,0
57496,City Hotel,0,286,9,16,0,2,2,0.0,0,HB,ITA,Offline TA/TO,0,0,0,A,0,No Deposit,44,Transient-Party,117.0,0,1
57497,City Hotel,0,291,9,21,0,1,2,0.0,0,HB,ITA,Offline TA/TO,0,0,1,A,0,No Deposit,44,Group,117.0,0,1
57498,City Hotel,0,286,9,16,0,2,1,0.0,0,HB,ITA,Offline TA/TO,0,0,0,A,1,No Deposit,44,Transient-Party,91.0,0,0
57499,City Hotel,0,291,9,21,0,1,1,0.0,0,HB,ITA,Offline TA/TO,0,0,1,A,1,No Deposit,44,Transient-Party,91.0,0,0
57500,City Hotel,0,286,9,16,0,2,2,0.0,0,HB,ITA,Offline TA/TO,0,0,0,A,0,No Deposit,44,Transient-Party,117.0,0,1
57501,City Hotel,0,291,9,21,0,1,2,0.0,0,HB,ITA,Offline TA/TO,0,0,1,A,0,No Deposit,44,Transient-Party,117.0,0,1
57503,City Hotel,0,286,9,16,0,2,2,0.0,0,HB,ITA,Offline TA/TO,0,0,0,A,0,No Deposit,44,Transient-Party,117.0,0,0
57504,City Hotel,0,291,9,21,0,1,2,0.0,0,HB,ITA,Offline TA/TO,0,0,1,A,0,No Deposit,44,Transient-Party,117.0,0,0
57505,City Hotel,0,286,9,16,0,2,1,0.0,0,HB,ITA,Offline TA/TO,0,0,0,A,1,No Deposit,44,Transient-Party,91.0,0,0
57506,City Hotel,0,291,9,21,0,1,1,0.0,0,HB,ITA,Offline TA/TO,0,0,1,A,1,No Deposit,44,Group,91.0,0,0
57572,City Hotel,0,315,9,17,1,1,2,0.0,0,BB,AUT,Groups,0,0,0,A,0,No Deposit,38,Transient-Party,65.0,0,1
57574,City Hotel,0,315,9,17,1,1,2,0.0,0,BB,FRA,Groups,0,0,0,A,0,No Deposit,38,Transient-Party,65.0,0,1
57581,City Hotel,0,315,9,17,1,1,2,0.0,0,BB,FRA,Groups,0,0,0,A,0,No Deposit,38,Transient-Party,65.0,0,1
57582,City Hotel,0,315,9,17,1,1,2,0.0,0,BB,PRT,Groups,0,0,0,A,0,No Deposit,38,Transient-Party,65.0,0,1
57584,City Hotel,0,315,9,17,1,1,2,0.0,0,BB,FRA,Groups,0,0,0,A,0,No Deposit,38,Transient-Party,65.0,0,1
57586,City Hotel,0,315,9,17,1,1,2,0.0,0,BB,FRA,Groups,0,0,0,A,0,No Deposit,38,Transient-Party,65.0,0,1
57587,City Hotel,0,315,9,17,1,1,2,0.0,0,BB,FRA,Groups,0,0,0,A,0,No Deposit,38,Transient-Party,65.0,0,1
57606,City Hotel,0,315,9,17,1,1,2,0.0,0,BB,FRA,Groups,0,0,0,A,0,No Deposit,38,Transient-Party,65.0,0,1
57608,City Hotel,0,315,9,17,1,1,2,0.0,0,BB,FRA,Groups,0,0,0,A,0,No Deposit,38,Transient-Party,65.0,0,1
57609,City Hotel,0,315,9,17,1,1,2,0.0,0,BB,FRA,Groups,0,0,0,A,0,No Deposit,38,Transient-Party,65.0,0,1
57616,City Hotel,0,315,9,17,1,1,2,0.0,0,BB,FRA,Groups,0,0,0,A,1,No Deposit,38,Transient-Party,65.0,0,1
57618,City Hotel,0,315,9,17,1,1,2,0.0,0,BB,FRA,Groups,0,0,0,A,0,No Deposit,38,Transient-Party,65.0,0,1
57624,City Hotel,0,315,9,17,1,1,2,0.0,0,BB,FRA,Groups,0,0,0,A,0,No Deposit,38,Transient-Party,65.0,0,1
57626,City Hotel,0,315,9,17,1,1,2,0.0,0,BB,FRA,Groups,0,0,0,A,0,No Deposit,38,Transient-Party,65.0,0,1
57776,City Hotel,0,32,9,20,0,1,2,0.0,0,BB,NLD,Direct,0,0,0,A,2,No Deposit,5,Transient-Party,95.0,0,0
58024,City Hotel,0,276,9,22,0,3,1,0.0,0,BB,DEU,Offline TA/TO,0,0,0,A,0,No Deposit,178,Transient-Party,95.67,0,0
58025,City Hotel,0,276,9,22,0,3,1,0.0,0,BB,DEU,Offline TA/TO,0,0,0,A,0,No Deposit,178,Transient-Party,95.67,0,0
58026,City Hotel,0,276,9,22,0,3,1,0.0,0,BB,DEU,Offline TA/TO,0,0,0,A,0,No Deposit,178,Transient-Party,95.67,0,0
58027,City Hotel,0,276,9,22,0,3,1,0.0,0,BB,DEU,Offline TA/TO,0,0,0,A,0,No Deposit,178,Transient-Party,95.67,0,0
58028,City Hotel,0,276,9,22,0,3,2,0.0,0,BB,PRT,Offline TA/TO,0,0,0,A,0,No Deposit,178,Transient-Party,116.33,0,0
58029,City Hotel,0,276,9,22,0,3,2,0.0,0,BB,PRT,Offline TA/TO,0,0,0,A,0,No Deposit,178,Transient-Party,116.33,0,0
58030,City Hotel,0,276,9,22,0,3,1,0.0,0,BB,NLD,Offline TA/TO,0,0,0,A,0,No Deposit,178,Transient-Party,95.67,0,0
58035,City Hotel,0,276,9,22,0,3,1,0.0,0,BB,DEU,Offline TA/TO,0,0,0,A,0,No Deposit,178,Transient-Party,95.67,0,0
58045,City Hotel,0,276,9,22,0,3,1,0.0,0,BB,DEU,Offline TA/TO,0,0,0,A,0,No Deposit,178,Transient-Party,95.67,0,0
58056,City Hotel,0,276,9,22,0,3,2,0.0,0,BB,DEU,Offline TA/TO,0,0,0,A,0,No Deposit,178,Transient-Party,116.33,0,0
58083,City Hotel,0,276,9,22,0,3,2,0.0,0,BB,DEU,Offline TA/TO,0,0,0,A,0,No Deposit,178,Transient-Party,116.33,0,0
58084,City Hotel,0,276,9,22,0,3,2,0.0,0,BB,DEU,Offline TA/TO,0,0,0,A,0,No Deposit,178,Transient-Party,116.33,0,0
58085,City Hotel,0,276,9,22,0,3,2,0.0,0,BB,DEU,Offline TA/TO,0,0,0,A,0,No Deposit,178,Transient-Party,116.33,0,0
58086,City Hotel,0,276,9,22,0,3,2,0.0,0,BB,DEU,Offline TA/TO,0,0,0,A,0,No Deposit,178,Transient-Party,58.17,0,0
58087,City Hotel,0,276,9,22,0,3,2,0.0,0,BB,DEU,Offline TA/TO,0,0,0,A,0,No Deposit,178,Transient-Party,116.33,0,0
58088,City Hotel,0,276,9,22,0,3,1,0.0,0,BB,DEU,Offline TA/TO,0,0,0,A,0,No Deposit,178,Transient-Party,95.67,0,0
58089,City Hotel,0,276,9,22,0,3,1,0.0,0,BB,DEU,Offline TA/TO,0,0,0,A,0,No Deposit,178,Transient-Party,95.67,0,0
58091,City Hotel,0,276,9,22,0,3,2,0.0,0,BB,DEU,Offline TA/TO,0,0,0,A,0,No Deposit,178,Transient-Party,116.33,0,0
58092,City Hotel,0,276,9,22,0,3,1,0.0,0,BB,DEU,Offline TA/TO,0,0,0,A,0,No Deposit,178,Transient-Party,95.67,0,0
58093,City Hotel,0,276,9,22,0,3,2,0.0,0,BB,PRT,Offline TA/TO,0,0,0,A,0,No Deposit,178,Transient-Party,116.33,0,0
58094,City Hotel,0,276,9,22,0,3,2,0.0,0,BB,PRT,Offline TA/TO,0,0,0,A,0,No Deposit,178,Transient-Party,116.33,0,0
58095,City Hotel,0,276,9,22,0,3,2,0.0,0,BB,DEU,Offline TA/TO,0,0,0,A,0,No Deposit,178,Transient-Party,116.33,0,0
58096,City Hotel,0,276,9,22,0,3,2,0.0,0,BB,ROU,Offline TA/TO,0,0,0,A,0,No Deposit,178,Transient-Party,116.33,0,0
